date,time,symbol,orig,bid,ask,bid_size,ask_size
2020-11-17,08:16:44.840,EUR/USD,Provider1,1.18327,1.18349,1000000,1000000
2020-11-17,08:16:44.881,EUR/USD,Provider3,1.18326,1.18351,500000,500000
2020-11-17,08:16:44.895,EUR/USD,Provider4,1.18324,1.18349,1000000,1000000
2020-11-17,08:16:44.899,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:44.918,EUR/USD,Provider3,1.18326,1.1835,500000,500000
2020-11-17,08:16:44.951,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:44.961,EUR/USD,Provider3,1.18326,1.1835,500000,500000
2020-11-17,08:16:44.977,EUR/USD,Provider1,1.18327,1.1835,1000000,1000000
2020-11-17,08:16:44.977,EUR/USD,Provider4,1.18325,1.1835,1000000,1000000
2020-11-17,08:16:44.986,EUR/USD,Provider1,1.18327,1.18351,1000000,1000000
2020-11-17,08:16:45.025,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:45.122,EUR/USD,Provider4,1.18325,1.1835,1000000,1000000
2020-11-17,08:16:45.140,EUR/USD,Provider1,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:45.141,EUR/USD,Provider1,1.18327,1.18351,1000000,1000000
2020-11-17,08:16:45.166,EUR/USD,Provider1,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:45.170,EUR/USD,Provider1,1.18327,1.18351,1000000,1000000
2020-11-17,08:16:45.193,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:45.277,EUR/USD,Provider1,1.18327,1.1835,1000000,1000000
2020-11-17,08:16:45.387,EUR/USD,Provider4,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:45.404,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:45.408,EUR/USD,Provider1,1.18327,1.18349,1000000,1000000
2020-11-17,08:16:45.428,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:45.459,EUR/USD,Provider1,1.18327,1.1835,1000000,1000000
2020-11-17,08:16:45.463,EUR/USD,Provider1,1.18327,1.18351,1000000,1000000
2020-11-17,08:16:45.465,EUR/USD,Provider3,1.18326,1.1835,500000,500000
2020-11-17,08:16:45.470,EUR/USD,Provider1,1.18327,1.1835,1000000,1000000
2020-11-17,08:16:45.491,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:45.493,EUR/USD,Provider1,1.18327,1.18349,1000000,1000000
2020-11-17,08:16:45.495,EUR/USD,Provider4,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:45.509,EUR/USD,Provider3,1.18326,1.1835,500000,500000
2020-11-17,08:16:45.513,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:45.609,EUR/USD,Provider4,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:45.939,EUR/USD,Provider2,1.18325,1.18351,1000000,1000000
2020-11-17,08:16:45.972,EUR/USD,Provider1,1.18327,1.1835,1000000,1000000
2020-11-17,08:16:46.141,EUR/USD,Provider3,1.18326,1.18351,500000,500000
2020-11-17,08:16:46.173,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:46.235,EUR/USD,Provider2,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:46.298,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:46.468,EUR/USD,Provider2,1.18327,1.18351,1000000,1000000
2020-11-17,08:16:46.483,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:46.648,EUR/USD,Provider2,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:46.799,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:46.972,EUR/USD,Provider3,1.18326,1.18351,500000,500000
2020-11-17,08:16:46.987,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:47.028,EUR/USD,Provider3,1.18325,1.1835,500000,500000
2020-11-17,08:16:47.054,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:47.885,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:48.387,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:48.546,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:49.046,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:49.546,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:49.749,EUR/USD,Provider4,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:49.759,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:49.809,EUR/USD,Provider2,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:50.196,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:50.487,EUR/USD,Provider1,1.18327,1.18349,1000000,1000000
2020-11-17,08:16:50.697,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:50.993,EUR/USD,Provider4,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:51.002,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:51.058,EUR/USD,Provider2,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:51.340,EUR/USD,Provider1,1.18327,1.1835,1000000,1000000
2020-11-17,08:16:51.500,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:51.765,EUR/USD,Provider2,1.18327,1.18351,1000000,1000000
2020-11-17,08:16:52.625,EUR/USD,Provider4,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:52.632,EUR/USD,Provider2,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:52.706,EUR/USD,Provider4,1.18327,1.18352,1000000,1000000
2020-11-17,08:16:52.853,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:53.792,EUR/USD,Provider1,1.18326,1.18351,1000000,1000000
2020-11-17,08:16:53.902,EUR/USD,Provider1,1.18326,1.18352,1000000,1000000
2020-11-17,08:16:54.009,EUR/USD,Provider1,1.18327,1.18353,1000000,1000000
2020-11-17,08:16:54.011,EUR/USD,Provider1,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:54.017,EUR/USD,Provider4,1.18329,1.18354,1000000,1000000
2020-11-17,08:16:54.031,EUR/USD,Provider3,1.18325,1.18351,500000,500000
2020-11-17,08:16:54.034,EUR/USD,Provider3,1.18326,1.18351,500000,500000
2020-11-17,08:16:54.042,EUR/USD,Provider2,1.18328,1.18352,1000000,1000000
2020-11-17,08:16:54.052,EUR/USD,Provider3,1.18327,1.18353,500000,500000
2020-11-17,08:16:54.113,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:16:54.114,EUR/USD,Provider3,1.18328,1.18352,500000,500000
2020-11-17,08:16:54.126,EUR/USD,Provider4,1.18329,1.18354,1000000,1000000
2020-11-17,08:16:54.147,EUR/USD,Provider1,1.18328,1.18354,1000000,1000000
2020-11-17,08:16:54.149,EUR/USD,Provider1,1.18329,1.18354,1000000,1000000
2020-11-17,08:16:54.158,EUR/USD,Provider2,1.18329,1.18354,1000000,1000000
2020-11-17,08:16:54.162,EUR/USD,Provider3,1.18327,1.18352,500000,500000
2020-11-17,08:16:54.167,EUR/USD,Provider1,1.18328,1.18353,1000000,1000000
2020-11-17,08:16:54.175,EUR/USD,Provider1,1.18329,1.18354,1000000,1000000
2020-11-17,08:16:54.178,EUR/USD,Provider3,1.18328,1.18352,500000,500000
2020-11-17,08:16:54.198,EUR/USD,Provider3,1.18328,1.18353,500000,500000
2020-11-17,08:16:54.215,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:16:54.221,EUR/USD,Provider2,1.1833,1.18355,1000000,1000000
2020-11-17,08:16:54.236,EUR/USD,Provider3,1.18328,1.18354,500000,500000
2020-11-17,08:16:54.277,EUR/USD,Provider3,1.18329,1.18354,500000,500000
2020-11-17,08:16:54.566,EUR/USD,Provider2,1.18329,1.18354,1000000,1000000
2020-11-17,08:16:54.623,EUR/USD,Provider3,1.18328,1.18354,500000,500000
2020-11-17,08:16:54.720,EUR/USD,Provider1,1.1833,1.18354,1000000,1000000
2020-11-17,08:16:54.750,EUR/USD,Provider1,1.18331,1.18355,1000000,1000000
2020-11-17,08:16:54.755,EUR/USD,Provider1,1.18332,1.18356,1000000,1000000
2020-11-17,08:16:54.763,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:54.768,EUR/USD,Provider2,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:54.779,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:16:54.793,EUR/USD,Provider3,1.18329,1.18354,500000,500000
2020-11-17,08:16:54.795,EUR/USD,Provider3,1.1833,1.18355,500000,500000
2020-11-17,08:16:54.801,EUR/USD,Provider1,1.18332,1.18357,1000000,1000000
2020-11-17,08:16:54.810,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:16:54.817,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:54.828,EUR/USD,Provider1,1.18334,1.18357,1000000,1000000
2020-11-17,08:16:54.837,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:54.845,EUR/USD,Provider2,1.18333,1.18358,1000000,1000000
2020-11-17,08:16:54.847,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:16:54.886,EUR/USD,Provider1,1.18333,1.18356,1000000,1000000
2020-11-17,08:16:54.957,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:16:54.996,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:16:54.997,EUR/USD,Provider1,1.18333,1.18356,1000000,1000000
2020-11-17,08:16:55.000,EUR/USD,Provider2,1.18333,1.18357,1000000,1000000
2020-11-17,08:16:55.032,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:16:55.159,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:16:55.160,EUR/USD,Provider1,1.18333,1.18356,1000000,1000000
2020-11-17,08:16:55.165,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:55.171,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:16:55.184,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:16:55.188,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:55.189,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:16:55.199,EUR/USD,Provider1,1.18333,1.18356,1000000,1000000
2020-11-17,08:16:55.199,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:55.201,EUR/USD,Provider2,1.18333,1.18358,1000000,1000000
2020-11-17,08:16:55.202,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:16:55.203,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:16:55.206,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:55.266,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:16:55.273,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:55.276,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:16:55.304,EUR/USD,Provider3,1.18331,1.18358,500000,500000
2020-11-17,08:16:55.342,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:55.351,EUR/USD,Provider4,1.18335,1.1836,1000000,1000000
2020-11-17,08:16:55.361,EUR/USD,Provider2,1.18334,1.18358,1000000,1000000
2020-11-17,08:16:55.420,EUR/USD,Provider4,1.18334,1.18359,1000000,1000000
2020-11-17,08:16:55.421,EUR/USD,Provider1,1.18334,1.18357,1000000,1000000
2020-11-17,08:16:55.455,EUR/USD,Provider3,1.18331,1.18357,500000,500000
2020-11-17,08:16:55.532,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:55.571,EUR/USD,Provider4,1.18334,1.18359,1000000,1000000
2020-11-17,08:16:55.596,EUR/USD,Provider1,1.18335,1.18357,1000000,1000000
2020-11-17,08:16:55.599,EUR/USD,Provider2,1.18334,1.18359,1000000,1000000
2020-11-17,08:16:56.145,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:16:56.148,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:16:56.153,EUR/USD,Provider2,1.18334,1.18358,1000000,1000000
2020-11-17,08:16:56.158,EUR/USD,Provider3,1.18331,1.18357,500000,500000
2020-11-17,08:16:56.205,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:56.226,EUR/USD,Provider3,1.18331,1.18357,500000,500000
2020-11-17,08:16:56.245,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:56.265,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:16:56.313,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:16:56.428,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:56.928,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:57.023,EUR/USD,Provider3,1.18332,1.18358,500000,500000
2020-11-17,08:16:57.073,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:16:57.241,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:57.307,EUR/USD,Provider3,1.18331,1.18358,500000,500000
2020-11-17,08:16:57.383,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:16:57.599,EUR/USD,Provider3,1.18332,1.18358,500000,500000
2020-11-17,08:16:58.073,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:16:58.357,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:16:58.369,EUR/USD,Provider3,1.18333,1.18358,500000,500000
2020-11-17,08:16:58.382,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:16:58.442,EUR/USD,Provider1,1.18335,1.18356,1000000,1000000
2020-11-17,08:16:58.451,EUR/USD,Provider4,1.18334,1.18359,1000000,1000000
2020-11-17,08:16:58.467,EUR/USD,Provider3,1.18332,1.18358,500000,500000
2020-11-17,08:16:58.554,EUR/USD,Provider3,1.18333,1.18358,500000,500000
2020-11-17,08:16:58.578,EUR/USD,Provider2,1.18334,1.18359,1000000,1000000
2020-11-17,08:16:58.581,EUR/USD,Provider1,1.18335,1.18357,1000000,1000000
2020-11-17,08:16:58.624,EUR/USD,Provider4,1.18335,1.1836,1000000,1000000
2020-11-17,08:16:58.781,EUR/USD,Provider4,1.18334,1.18359,1000000,1000000
2020-11-17,08:16:59.088,EUR/USD,Provider4,1.18334,1.18359,1000000,1000000
2020-11-17,08:16:59.098,EUR/USD,Provider1,1.18335,1.18356,1000000,1000000
2020-11-17,08:16:59.151,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:16:59.163,EUR/USD,Provider3,1.18331,1.18358,500000,500000
2020-11-17,08:16:59.167,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:16:59.173,EUR/USD,Provider2,1.18334,1.18358,1000000,1000000
2020-11-17,08:16:59.250,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:16:59.672,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:17:00.002,EUR/USD,Provider2,1.18334,1.1836,1000000,1000000
2020-11-17,08:17:01.564,EUR/USD,Provider2,1.18333,1.18359,1000000,1000000
2020-11-17,08:17:01.570,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:01.580,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:17:01.583,EUR/USD,Provider3,1.18331,1.18357,500000,500000
2020-11-17,08:17:01.638,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:01.652,EUR/USD,Provider3,1.1833,1.18358,500000,500000
2020-11-17,08:17:01.692,EUR/USD,Provider3,1.1833,1.18357,500000,500000
2020-11-17,08:17:01.711,EUR/USD,Provider3,1.1833,1.18356,500000,500000
2020-11-17,08:17:01.741,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:01.791,EUR/USD,Provider3,1.18331,1.18357,500000,500000
2020-11-17,08:17:02.071,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:02.153,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:17:03.076,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:03.315,EUR/USD,Provider1,1.18334,1.18355,1000000,1000000
2020-11-17,08:17:03.335,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:03.335,EUR/USD,Provider3,1.18332,1.18356,500000,500000
2020-11-17,08:17:03.335,EUR/USD,Provider1,1.18334,1.18355,1000000,1000000
2020-11-17,08:17:03.341,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:17:03.386,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:17:03.392,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:17:03.458,EUR/USD,Provider1,1.18335,1.18356,1000000,1000000
2020-11-17,08:17:03.459,EUR/USD,Provider2,1.18334,1.18359,1000000,1000000
2020-11-17,08:17:03.472,EUR/USD,Provider1,1.18335,1.18357,1000000,1000000
2020-11-17,08:17:03.475,EUR/USD,Provider3,1.18332,1.18358,500000,500000
2020-11-17,08:17:03.550,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:17:03.636,EUR/USD,Provider2,1.18333,1.18359,1000000,1000000
2020-11-17,08:17:03.650,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:17:03.719,EUR/USD,Provider3,1.18333,1.18357,500000,500000
2020-11-17,08:17:03.816,EUR/USD,Provider2,1.18334,1.18359,1000000,1000000
2020-11-17,08:17:03.895,EUR/USD,Provider3,1.18333,1.18358,500000,500000
2020-11-17,08:17:04.051,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:17:04.473,EUR/USD,Provider3,1.18332,1.18358,500000,500000
2020-11-17,08:17:04.476,EUR/USD,Provider1,1.18335,1.18356,1000000,1000000
2020-11-17,08:17:04.560,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:17:04.570,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:17:04.571,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:17:04.578,EUR/USD,Provider2,1.18333,1.18359,1000000,1000000
2020-11-17,08:17:04.622,EUR/USD,Provider3,1.18331,1.18358,500000,500000
2020-11-17,08:17:04.623,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:17:04.650,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:17:04.667,EUR/USD,Provider4,1.18334,1.18359,1000000,1000000
2020-11-17,08:17:04.669,EUR/USD,Provider1,1.18335,1.18357,1000000,1000000
2020-11-17,08:17:04.674,EUR/USD,Provider4,1.18335,1.1836,1000000,1000000
2020-11-17,08:17:04.675,EUR/USD,Provider3,1.18333,1.18357,500000,500000
2020-11-17,08:17:04.695,EUR/USD,Provider3,1.18333,1.18358,500000,500000
2020-11-17,08:17:04.734,EUR/USD,Provider2,1.18334,1.1836,1000000,1000000
2020-11-17,08:17:04.740,EUR/USD,Provider4,1.18334,1.18359,1000000,1000000
2020-11-17,08:17:05.197,EUR/USD,Provider4,1.18333,1.18358,1000000,1000000
2020-11-17,08:17:05.211,EUR/USD,Provider1,1.18335,1.18356,1000000,1000000
2020-11-17,08:17:05.241,EUR/USD,Provider3,1.18332,1.18358,500000,500000
2020-11-17,08:17:05.423,EUR/USD,Provider1,1.18334,1.18355,1000000,1000000
2020-11-17,08:17:05.425,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:17:05.432,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:05.434,EUR/USD,Provider2,1.18333,1.18359,1000000,1000000
2020-11-17,08:17:05.449,EUR/USD,Provider3,1.18332,1.18357,500000,500000
2020-11-17,08:17:05.459,EUR/USD,Provider3,1.18331,1.18357,500000,500000
2020-11-17,08:17:05.521,EUR/USD,Provider2,1.18332,1.18358,1000000,1000000
2020-11-17,08:17:05.526,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:05.563,EUR/USD,Provider1,1.18331,1.18355,1000000,1000000
2020-11-17,08:17:05.565,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:05.570,EUR/USD,Provider4,1.18329,1.18354,1000000,1000000
2020-11-17,08:17:05.582,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:17:05.585,EUR/USD,Provider1,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:05.586,EUR/USD,Provider1,1.18331,1.18355,1000000,1000000
2020-11-17,08:17:05.587,EUR/USD,Provider2,1.18331,1.18357,1000000,1000000
2020-11-17,08:17:05.598,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:05.602,EUR/USD,Provider3,1.1833,1.18355,500000,500000
2020-11-17,08:17:05.617,EUR/USD,Provider1,1.18331,1.18353,1000000,1000000
2020-11-17,08:17:05.630,EUR/USD,Provider2,1.1833,1.18356,1000000,1000000
2020-11-17,08:17:05.635,EUR/USD,Provider1,1.18332,1.18353,1000000,1000000
2020-11-17,08:17:05.656,EUR/USD,Provider1,1.18331,1.18353,1000000,1000000
2020-11-17,08:17:05.665,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:05.690,EUR/USD,Provider3,1.18331,1.18355,500000,500000
2020-11-17,08:17:05.694,EUR/USD,Provider3,1.1833,1.18355,500000,500000
2020-11-17,08:17:05.694,EUR/USD,Provider1,1.18331,1.18355,1000000,1000000
2020-11-17,08:17:05.700,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:05.700,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:05.754,EUR/USD,Provider2,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:05.798,EUR/USD,Provider4,1.18329,1.18354,1000000,1000000
2020-11-17,08:17:06.172,EUR/USD,Provider4,1.18329,1.18354,1000000,1000000
2020-11-17,08:17:06.443,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:06.448,EUR/USD,Provider3,1.18331,1.18355,500000,500000
2020-11-17,08:17:06.448,EUR/USD,Provider2,1.18331,1.18357,1000000,1000000
2020-11-17,08:17:06.451,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:06.472,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:06.472,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:06.474,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:17:06.494,EUR/USD,Provider3,1.1833,1.18356,500000,500000
2020-11-17,08:17:06.506,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:06.507,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:06.514,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:17:06.942,EUR/USD,Provider3,1.1833,1.18356,500000,500000
2020-11-17,08:17:07.507,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:07.553,EUR/USD,Provider3,1.18331,1.18356,500000,500000
2020-11-17,08:17:07.562,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:07.564,EUR/USD,Provider3,1.1833,1.18356,500000,500000
2020-11-17,08:17:07.647,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:07.651,EUR/USD,Provider2,1.18332,1.18358,1000000,1000000
2020-11-17,08:17:08.007,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:08.508,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:09.935,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:09.935,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:09.939,EUR/USD,Provider2,1.18331,1.18357,1000000,1000000
2020-11-17,08:17:10.154,EUR/USD,Provider3,1.18329,1.18355,500000,500000
2020-11-17,08:17:10.378,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:10.381,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:10.396,EUR/USD,Provider1,1.18332,1.18355,1000000,1000000
2020-11-17,08:17:10.406,EUR/USD,Provider3,1.1833,1.18355,500000,500000
2020-11-17,08:17:10.411,EUR/USD,Provider4,1.18328,1.18353,1000000,1000000
2020-11-17,08:17:10.414,EUR/USD,Provider1,1.18331,1.18355,1000000,1000000
2020-11-17,08:17:10.415,EUR/USD,Provider1,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:10.417,EUR/USD,Provider1,1.18331,1.18355,1000000,1000000
2020-11-17,08:17:10.417,EUR/USD,Provider2,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:10.417,EUR/USD,Provider3,1.18329,1.18355,500000,500000
2020-11-17,08:17:10.429,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:10.445,EUR/USD,Provider1,1.18331,1.18353,1000000,1000000
2020-11-17,08:17:10.448,EUR/USD,Provider3,1.18327,1.18354,500000,500000
2020-11-17,08:17:10.466,EUR/USD,Provider4,1.18329,1.18354,1000000,1000000
2020-11-17,08:17:10.486,EUR/USD,Provider3,1.18328,1.18353,500000,500000
2020-11-17,08:17:10.518,EUR/USD,Provider3,1.18327,1.18353,500000,500000
2020-11-17,08:17:10.585,EUR/USD,Provider2,1.1833,1.18356,1000000,1000000
2020-11-17,08:17:10.626,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:10.629,EUR/USD,Provider3,1.18328,1.18353,500000,500000
2020-11-17,08:17:10.736,EUR/USD,Provider2,1.18329,1.18355,1000000,1000000
2020-11-17,08:17:10.762,EUR/USD,Provider3,1.18329,1.18354,500000,500000
2020-11-17,08:17:10.764,EUR/USD,Provider1,1.18332,1.18354,1000000,1000000
2020-11-17,08:17:10.778,EUR/USD,Provider2,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:10.779,EUR/USD,Provider4,1.18332,1.18357,1000000,1000000
2020-11-17,08:17:10.815,EUR/USD,Provider4,1.1833,1.18355,1000000,1000000
2020-11-17,08:17:10.823,EUR/USD,Provider3,1.1833,1.18355,500000,500000
2020-11-17,08:17:10.825,EUR/USD,Provider4,1.18331,1.18356,1000000,1000000
2020-11-17,08:17:10.827,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
2020-11-17,08:17:10.847,EUR/USD,Provider1,1.18334,1.18355,1000000,1000000
2020-11-17,08:17:10.849,EUR/USD,Provider1,1.18334,1.18356,1000000,1000000
2020-11-17,08:17:10.850,EUR/USD,Provider1,1.18333,1.18355,1000000,1000000
